language,pole,phoneme,z,count,p_perm,q_fdr,significant
Japanese,HATE,ɽ,0.534,4,0.3035,0.9254,False
Japanese,STOP,ɯ͡ᵝ,0.51,30,0.0896,0.9254,False
Japanese,FLAT,ɯ͡ᵝ,0.461,4,0.3632,0.9254,False
Japanese,PULL,t͡s,0.435,3,0.3731,0.9254,False
Japanese,PUSH,ɯ͡ᵝ,0.409,26,0.1542,0.9254,False
Japanese,FLOW,ɯ͡ᵝ,0.387,4,0.5323,0.9254,False
Japanese,STOP,s,0.385,6,0.3632,0.9254,False
Japanese,SHAKE,s,0.31,5,0.4478,0.9254,False
Japanese,PULL,s,0.281,6,0.4179,0.9254,False
Japanese,STOP,m,0.26,3,0.3881,0.9254,False
Japanese,FLY,ɽ,0.253,4,0.5622,0.9254,False
Japanese,PULL,b,0.191,3,0.4776,0.9254,False
Japanese,STOP,a,-0.187,3,0.5871,0.9254,False
Japanese,PUSH,a,-0.178,3,0.5522,0.9254,False
Japanese,PULL,m,0.177,3,0.5622,0.9254,False
Japanese,PUSH,k,0.172,6,0.4229,0.9254,False
Japanese,FEAR,ɯ͡ᵝ,-0.159,3,0.6816,0.9254,False
Japanese,PUSH,ɽ,0.124,11,0.7214,0.9254,False
Japanese,STOP,k,0.083,5,0.6866,0.9254,False
Japanese,PULL,k,-0.081,3,0.6766,0.9254,False
Japanese,STOP,n,0.617,14,0.8806,0.9272,False
Japanese,LOVE,e,0.547,5,0.8806,0.9272,False
Japanese,PUSH,n,0.676,14,0.8955,0.9381,False
Japanese,SHAKE,n,0.615,13,0.9005,0.9427,False
Japanese,PULL,i,0.63,14,0.9353,0.9755,False
Japanese,PULL,n,0.524,15,0.9403,0.98,False
Japanese,SHAKE,e,0.548,13,0.9453,0.984,False
Japanese,LOVE,n,0.391,4,0.9552,0.9843,False
Japanese,FLY,n,0.344,3,0.9552,0.9843,False
Japanese,SHAKE,ɽ,0.027,9,0.9552,0.9843,False
Korean,ITCH,ɡ,6.3,3,0.005,0.7562,False
Korean,DARK,t͡ʃ,6.025,4,0.005,0.7562,False
Korean,FLOW,ɯ,4.884,3,0.005,0.7562,False
Korean,LOUD,d,4.274,5,0.005,0.7562,False
Korean,HATE,h,2.999,7,0.005,0.7562,False
Korean,SHAKE,h,2.458,14,0.005,0.7562,False
Korean,PULL,d,1.527,62,0.005,0.7562,False
Korean,DARK,a͡ɪ,6.915,4,0.0149,1.0,False
Korean,DARK,z,6.915,4,0.0149,1.0,False
Korean,DARK,l,5.193,4,0.0398,1.0,False
Korean,HIT,ɾ,3.63,3,0.0249,1.0,False
Korean,HARD,n,3.304,3,0.0348,1.0,False
Korean,FLAT,e,3.286,3,0.0945,1.0,False
Korean,ITCH,t,3.272,6,0.0249,1.0,False
Korean,LOVE,h,3.177,6,0.0149,1.0,False
Korean,DARK,e,2.608,4,0.1194,1.0,False
Korean,PULL,p͡h,2.399,5,0.0647,1.0,False
Korean,HIT,d,2.375,5,0.01,1.0,False
Korean,SHAKE,ɛ,2.348,5,0.0398,1.0,False
Korean,SHAKE,t͡ɕ,2.148,4,0.0348,1.0,False
Korean,DOWN,d,2.034,5,0.0398,1.0,False
Korean,DOWN,ɐ,1.996,8,0.0299,1.0,False
Korean,FEAR,ɯ,1.964,3,0.0995,1.0,False
Korean,DARK,ʌ,1.948,4,0.1741,1.0,False
Korean,LOVE,ɐ,1.943,16,0.0249,1.0,False
Korean,STOP,t͡ɕ,1.939,4,0.0547,1.0,False
Korean,DARK,n,1.866,5,0.2139,1.0,False
Korean,FEAR,m,1.724,3,0.1592,1.0,False
Korean,PUSH,j,1.71,10,0.0746,1.0,False
Korean,ITCH,i,1.688,3,0.1343,1.0,False
Korean,HATE,ʌ,1.67,5,0.1493,1.0,False
Korean,FLAT,t,1.651,5,0.1294,1.0,False
Korean,STOP,ɐ,1.637,45,0.01,1.0,False
Korean,FLY,ɐ,1.614,13,0.0299,1.0,False
Korean,DARK,i,1.607,7,0.2338,1.0,False
Korean,SHAKE,q,1.561,8,0.0796,1.0,False
Korean,PULL,ɛ,1.556,9,0.1045,1.0,False
Korean,LOVE,ŋ,1.512,3,0.1891,1.0,False
Korean,FLY,h,1.501,3,0.1294,1.0,False
Korean,STOP,q,1.401,8,0.1144,1.0,False
Korean,PULL,ɐ,1.386,96,0.01,1.0,False
Korean,HARD,ɐ,1.344,4,0.2886,1.0,False
Korean,LOVE,ɾ,1.34,3,0.199,1.0,False
Korean,HATE,ɐ,1.303,15,0.1443,1.0,False
Korean,HIT,i,1.296,3,0.2637,1.0,False
Korean,STOP,d,1.281,23,0.0746,1.0,False
Korean,PUSH,t͡ɕ,1.256,3,0.1642,1.0,False
Korean,HATE,o,1.236,4,0.199,1.0,False
Korean,SHAKE,i,1.196,19,0.1592,1.0,False
Korean,FLY,s,1.186,3,0.204,1.0,False
Korean,LOUD,ɐ,1.155,3,0.408,1.0,False
Korean,HAPPY,ɐ,1.155,6,0.3682,1.0,False
Korean,PUSH,h,1.148,9,0.204,1.0,False
Korean,PUSH,u,1.124,7,0.1542,1.0,False
Korean,ITCH,ɐ,1.121,4,0.3881,1.0,False
Korean,PUSH,q,1.088,7,0.1841,1.0,False
Korean,PUSH,ɐ,1.087,37,0.2786,1.0,False
Korean,FLY,d,1.085,6,0.2637,1.0,False
Korean,PUSH,ʌ,1.085,10,0.2388,1.0,False
Korean,PULL,ɡ,1.068,13,0.1294,1.0,False
Korean,HATE,ɾ,1.016,3,0.3234,1.0,False
Korean,STOP,u,0.987,6,0.1343,1.0,False
Korean,FLY,m,0.979,3,0.2388,1.0,False
Korean,LOVE,d,0.959,6,0.3632,1.0,False
Korean,STOP,ɡ,0.954,5,0.194,1.0,False
Korean,PUSH,d,0.939,20,0.2736,1.0,False
Korean,SHAKE,w,0.923,4,0.2289,1.0,False
Korean,SHAKE,ɐ,0.863,28,0.5871,1.0,False
Korean,SHAKE,u,0.856,5,0.204,1.0,False
Korean,PULL,t͡ɕ,0.843,5,0.204,1.0,False
Korean,HAPPY,t,0.808,3,0.2886,1.0,False
Korean,PULL,t͡ʃ,0.795,6,0.2388,1.0,False
Korean,HATE,s,0.792,3,0.3682,1.0,False
Korean,HIT,ɐ,0.791,4,0.607,1.0,False
Korean,SHAKE,m,0.784,8,0.2786,1.0,False
Korean,PULL,d͡ʑ,0.762,5,0.2985,1.0,False
Korean,PULL,u,0.756,12,0.2239,1.0,False
Korean,PUSH,s,0.753,8,0.393,1.0,False
Korean,PUSH,n,0.745,10,0.4328,1.0,False
Korean,FEAR,d,0.736,3,0.5473,1.0,False
Korean,STOP,h,0.678,6,0.4876,1.0,False
Korean,FEAR,ɐ,0.678,5,0.7761,1.0,False
Korean,HATE,d,0.675,6,0.597,1.0,False
Korean,PUSH,o,0.657,7,0.408,1.0,False
Korean,PULL,h,0.655,14,0.602,1.0,False
Korean,PULL,ɾ,0.593,13,0.5124,1.0,False
Korean,PULL,ʌ,0.576,15,0.602,1.0,False
Korean,DARK,t,0.57,4,0.4378,1.0,False
Korean,STOP,n,0.57,8,0.5672,1.0,False
Korean,STOP,o,0.57,6,0.4129,1.0,False
Korean,STOP,m,0.569,7,0.4627,1.0,False
Korean,PUSH,p,0.55,7,0.4577,1.0,False
Korean,FLAT,ɐ,0.512,4,0.8259,1.0,False
Korean,PULL,ɫ,0.465,13,0.393,1.0,False
Korean,SHAKE,ɫ,0.464,5,0.4328,1.0,False
Korean,PUSH,ɾ,0.451,5,0.6169,1.0,False
Korean,PULL,o,0.423,12,0.6418,1.0,False
Korean,PUSH,ɡ,0.411,3,0.5174,1.0,False
Korean,SHAKE,p,0.404,5,0.4975,1.0,False
Korean,PULL,j,0.398,8,0.7114,1.0,False
Korean,PUSH,ɯ,0.392,6,0.4726,1.0,False
Korean,SHAKE,n,0.387,6,0.7264,1.0,False
Korean,PULL,q,0.384,8,0.6816,1.0,False
Korean,STOP,s,0.363,5,0.5871,1.0,False
Korean,STOP,ʌ,0.361,5,0.7313,1.0,False
Korean,PULL,p,0.35,12,0.607,1.0,False
Korean,STOP,j,0.32,3,0.6318,1.0,False
Korean,SHAKE,o,0.319,4,0.6617,1.0,False
Korean,HATE,i,0.313,4,0.7363,1.0,False
Korean,PUSH,i,0.311,11,0.8607,1.0,False
Korean,PULL,ɯ,0.304,12,0.6269,1.0,False
Korean,STOP,i,0.284,10,0.8905,1.0,False
Korean,HATE,t,0.27,4,0.6617,1.0,False
Korean,FLY,t,0.266,3,0.6517,1.0,False
Korean,SHAKE,s,0.264,4,0.7413,1.0,False
Korean,STOP,k͡h,0.258,3,0.7015,1.0,False
Korean,PULL,i,0.255,23,0.9801,1.0,False
Korean,STOP,t,-0.246,3,0.7363,1.0,False
Korean,LOVE,i,0.242,3,0.7662,1.0,False
Korean,PUSH,k͡h,0.228,3,0.7413,1.0,False
Korean,PULL,m,0.219,10,0.8308,1.0,False
Korean,SHAKE,d,0.215,9,0.9453,1.0,False
Korean,STOP,p,0.214,4,0.7214,1.0,False
Korean,SHAKE,t,0.156,8,0.7562,1.0,False
Korean,STOP,ɫ,0.143,3,0.801,1.0,False
Korean,PULL,n,0.143,11,0.9801,1.0,False
Korean,STOP,ɾ,0.138,3,0.8607,1.0,False
Korean,PULL,t,0.133,20,0.9254,1.0,False
Korean,PULL,s,-0.089,5,0.9154,1.0,False
Korean,SHAKE,ʌ,0.076,3,0.9403,1.0,False
Korean,PUSH,m,0.046,3,0.9602,1.0,False
Korean,SHAKE,ɯ,0.043,3,0.9154,1.0,False
Korean,PULL,ŋ,0.036,4,0.9403,1.0,False
Korean,STOP,ɯ,0.003,3,1.0,1.0,False
Russian,FLOW,pʲ,7.406,3,0.005,1.0,False
Russian,LOVE,mʲ,6.933,5,0.005,1.0,False
Russian,HATE,vʲ,6.157,3,0.01,1.0,False
Russian,PUSH,nʲ,6.081,4,0.01,1.0,False
Russian,PULL,ʑ,5.993,3,0.0498,1.0,False
Russian,SHAKE,x,5.399,5,0.0149,1.0,False
Russian,STOP,dʲ,4.779,4,0.01,1.0,False
Russian,SHAKE,t͡s,3.566,8,0.005,1.0,False
Russian,STOP,x,3.529,4,0.0249,1.0,False
Russian,DOWN,i,3.376,3,0.0149,1.0,False
Russian,FLOW,e,3.178,3,0.0597,1.0,False
Russian,PULL,dʲ,3.127,5,0.0249,1.0,False
Russian,LOVE,ɭʲ,2.959,3,0.0448,1.0,False
Russian,DOWN,tʲ,2.517,4,0.01,1.0,False
Russian,FLOW,t,2.459,4,0.0597,1.0,False
Russian,FLOW,ʃ,2.308,3,0.0995,1.0,False
Russian,PULL,vʲ,2.3,6,0.0398,1.0,False
Russian,SHAKE,j͡a,2.238,3,0.1841,1.0,False
Russian,FLY,v,2.163,4,0.0398,1.0,False
Russian,FEAR,ʌ,2.062,3,0.0945,1.0,False
Russian,HARD,tʲ,2.057,4,0.0398,1.0,False
Russian,STOP,mʲ,1.9,4,0.0597,1.0,False
Russian,LOVE,i,1.885,7,0.0249,1.0,False
Russian,HATE,i,1.885,7,0.0448,1.0,False
Russian,HATE,ʌ,1.843,11,0.0398,1.0,False
Russian,PUSH,i,1.741,12,0.0398,1.0,False
Russian,STOP,bʲ,1.726,4,0.0547,1.0,False
Russian,STOP,t͡s,1.685,5,0.0398,1.0,False
Russian,FLY,tʲ,1.669,9,0.0199,1.0,False
Russian,LOVE,v,1.664,4,0.1045,1.0,False
Russian,HATE,s,1.664,5,0.1194,1.0,False
Russian,SHAKE,v,1.65,9,0.0597,1.0,False
Russian,PUSH,ɪ,1.606,3,0.1443,1.0,False
Russian,PULL,tʲ,1.592,54,0.005,1.0,False
Russian,HARD,ʌ,1.561,3,0.1642,1.0,False
Russian,FLOW,y,1.548,3,0.1443,1.0,False
Russian,PUSH,ɭʲ,1.506,3,0.0945,1.0,False
Russian,LOVE,t͡ʃʲ,1.494,3,0.1244,1.0,False
Russian,FLY,ɑ,1.486,7,0.0846,1.0,False
Russian,PUSH,t͡s,1.459,3,0.0796,1.0,False
Russian,LOVE,e,1.434,3,0.0945,1.0,False
Russian,LOVE,tʲ,1.429,10,0.0746,1.0,False
Russian,STOP,i,1.384,15,0.0398,1.0,False
Russian,FLY,t,1.36,4,0.1692,1.0,False
Russian,PULL,ɪ,1.326,7,0.1592,1.0,False
Russian,HATE,rʲ,1.279,3,0.1493,1.0,False
Russian,STOP,tʲ,1.267,25,0.0398,1.0,False
Russian,PUSH,ʌ,1.236,15,0.1891,1.0,False
Russian,STOP,ʌ,1.215,22,0.1493,1.0,False
Russian,SHAKE,tʲ,1.18,20,0.1393,1.0,False
Russian,FLY,i,1.178,4,0.194,1.0,False
Russian,FLY,ɭ,1.149,4,0.1891,1.0,False
Russian,SHAKE,ɑ,1.129,16,0.0945,1.0,False
Russian,PULL,i,1.123,24,0.1045,1.0,False
Russian,HATE,n,1.109,4,0.2438,1.0,False
Russian,FLY,a,1.054,3,0.2189,1.0,False
Russian,PULL,ʌ,1.05,37,0.2637,1.0,False
Russian,PUSH,d,1.048,5,0.1592,1.0,False
Russian,SHAKE,s,1.047,8,0.1493,1.0,False
Russian,PUSH,p,1.01,7,0.204,1.0,False
Russian,FLY,n,0.998,3,0.2637,1.0,False
Russian,SHAKE,i,0.996,10,0.1841,1.0,False
Russian,FLY,p,0.962,3,0.3383,1.0,False
Russian,PUSH,tʲ,0.934,14,0.408,1.0,False
Russian,PULL,ɑ,0.886,30,0.1741,1.0,False
Russian,HATE,r,0.834,4,0.2836,1.0,False
Russian,FLY,y,0.792,3,0.3682,1.0,False
Russian,HATE,tʲ,0.79,7,0.5174,1.0,False
Russian,SHAKE,ʌ,0.788,14,0.5721,1.0,False
Russian,STOP,ɑ,0.787,15,0.3383,1.0,False
Russian,HATE,a,0.769,3,0.2935,1.0,False
Russian,STOP,z,0.732,5,0.199,1.0,False
Russian,LOVE,u,0.73,4,0.3632,1.0,False
Russian,SHAKE,e,0.716,4,0.2587,1.0,False
Russian,PUSH,v,0.711,4,0.3433,1.0,False
Russian,LOVE,t,0.66,3,0.3831,1.0,False
Russian,PULL,p,0.622,14,0.5075,1.0,False
Russian,PULL,sʲ,0.619,5,0.3682,1.0,False
Russian,PUSH,o,0.607,4,0.3781,1.0,False
Russian,PULL,z,0.597,8,0.3134,1.0,False
Russian,PULL,ɭʲ,0.597,4,0.2786,1.0,False
Russian,PULL,d,0.592,9,0.2736,1.0,False
Russian,FLOW,tʲ,0.577,3,0.7363,1.0,False
Russian,SHAKE,p,0.569,6,0.5323,1.0,False
Russian,PULL,s,0.569,12,0.4925,1.0,False
Russian,PULL,ɡ,0.552,3,0.3234,1.0,False
Russian,STOP,e,0.549,4,0.3085,1.0,False
Russian,LOVE,ʌ,0.53,5,0.7612,1.0,False
Russian,STOP,v,0.528,5,0.5572,1.0,False
Russian,PUSH,ɑ,0.528,8,0.6368,1.0,False
Russian,PULL,t͡s,0.513,4,0.4627,1.0,False
Russian,SHAKE,y,0.443,6,0.5572,1.0,False
Russian,SHAKE,u,0.384,6,0.5721,1.0,False
Russian,STOP,u,0.368,7,0.5572,1.0,False
Russian,SHAKE,rʲ,0.355,3,0.5274,1.0,False
Russian,PULL,n,0.345,10,0.5721,1.0,False
Russian,STOP,s,0.34,5,0.6517,1.0,False
Russian,PUSH,ɭ,0.34,4,0.6368,1.0,False
Russian,PULL,u,0.319,12,0.7065,1.0,False
Russian,SHAKE,ʃ,0.318,3,0.4975,1.0,False
Russian,STOP,n,0.289,5,0.6169,1.0,False
Russian,PULL,b,0.287,4,0.5871,1.0,False
Russian,PULL,a,0.284,9,0.7164,1.0,False
Russian,STOP,p,0.272,5,0.7811,1.0,False
Russian,STOP,r,0.264,6,0.7264,1.0,False
Russian,STOP,k,0.257,5,0.6318,1.0,False
Russian,PUSH,r,0.256,4,0.7562,1.0,False
Russian,PULL,r,0.256,11,0.8209,1.0,False
Russian,FLY,ʌ,0.247,3,0.8706,1.0,False
Russian,STOP,rʲ,0.236,3,0.6468,1.0,False
Russian,STOP,ʃ,0.226,3,0.6517,1.0,False
Russian,PUSH,a,0.224,3,0.6965,1.0,False
Russian,PULL,ɭ,0.222,9,0.8308,1.0,False
Russian,HATE,ɑ,0.216,3,0.8308,1.0,False
Russian,STOP,ʒ,0.215,4,0.592,1.0,False
Russian,SHAKE,ɭ,0.214,4,0.791,1.0,False
Russian,PUSH,k,0.189,3,0.7214,1.0,False
Russian,PULL,rʲ,0.175,5,0.8408,1.0,False
Russian,PUSH,t,0.173,3,0.796,1.0,False
Russian,STOP,a,0.156,4,0.791,1.0,False
Russian,PULL,e,0.153,4,0.7562,1.0,False
Russian,PULL,t͡ʃʲ,0.153,4,0.7114,1.0,False
Russian,PULL,ʒ,0.133,6,0.7015,1.0,False
Russian,PULL,m,0.118,4,0.7463,1.0,False
Russian,STOP,t,0.113,4,0.8706,1.0,False
Russian,SHAKE,k,0.081,3,0.8856,1.0,False
Russian,PULL,v,0.079,5,0.9502,1.0,False
Russian,PULL,t,-0.06,5,0.9453,1.0,False
Russian,PULL,j,0.059,3,0.8607,1.0,False
Russian,SHAKE,t,0.058,3,0.9154,1.0,False
Russian,STOP,y,0.056,4,0.9552,1.0,False
Russian,PULL,k,-0.029,5,0.9303,1.0,False
Russian,PULL,y,0.029,7,0.9502,1.0,False
Russian,PULL,o,-0.021,4,0.9701,1.0,False
Spanish,LOUD,t͡ʃ,7.469,3,0.005,0.6885,False
Spanish,FLOW,f,7.296,3,0.005,0.6885,False
Spanish,FLY,b,5.873,5,0.005,0.6885,False
Spanish,SLOW,o,4.72,3,0.01,0.6885,False
Spanish,FEAR,t,3.901,3,0.01,0.6885,False
Spanish,HARD,s,3.803,3,0.0199,0.6885,False
Spanish,SHORT,i,3.605,3,0.0448,0.6885,False
Spanish,PULL,β,3.275,11,0.0149,0.6885,False
Spanish,PUSH,β,3.125,6,0.0149,0.6885,False
Spanish,FLOW,i,2.983,4,0.0398,0.6885,False
Spanish,LOVE,n,2.941,3,0.0348,0.6885,False
Spanish,LOVE,m,2.877,3,0.0398,0.6885,False
Spanish,FLAT,a,2.805,4,0.0398,0.6885,False
Spanish,LOUD,u,2.495,3,0.1045,0.6885,False
Spanish,STOP,i,2.341,17,0.01,0.6885,False
Spanish,PAIN,ɾ,2.238,5,0.0149,0.6885,False
Spanish,HIT,a,2.228,4,0.0597,0.6885,False
Spanish,PAIN,e,2.191,4,0.1045,0.6885,False
Spanish,SHAKE,ʎ,2.104,3,0.1045,0.6885,False
Spanish,HATE,s,2.013,4,0.0796,0.6885,False
Spanish,STOP,m,1.971,12,0.0498,0.6885,False
Spanish,LOVE,e,1.962,6,0.0448,0.6885,False
Spanish,DOWN,k,1.934,3,0.1443,0.6885,False
Spanish,PULL,t,1.872,26,0.01,0.6885,False
Spanish,FLY,i,1.8,4,0.1393,0.6885,False
Spanish,PULL,ɾ,1.751,78,0.005,0.6885,False
Spanish,PUSH,a,1.656,36,0.0448,0.6885,False
Spanish,LOUD,s,1.63,3,0.1741,0.6885,False
Spanish,HATE,ɾ,1.596,7,0.0697,0.6885,False
Spanish,SHAKE,s,1.594,18,0.0796,0.6885,False
Spanish,PULL,d,1.583,9,0.1045,0.6885,False
Spanish,STOP,ɾ,1.569,35,0.0149,0.6885,False
Spanish,SHAKE,β,1.566,3,0.1045,0.6885,False
Spanish,STOP,p,1.549,9,0.0697,0.6885,False
Spanish,PULL,a,1.5,59,0.0299,0.6885,False
Spanish,PUSH,n,1.453,11,0.1144,0.6885,False
Spanish,LOVE,a,1.437,5,0.1791,0.6885,False
Spanish,PULL,n,1.42,19,0.0746,0.6885,False
Spanish,PUSH,ɾ,1.397,38,0.0945,0.6885,False
Spanish,SHAKE,ɾ,1.371,34,0.0896,0.6885,False
Spanish,SHAKE,d,1.318,4,0.1592,0.6885,False
Spanish,PULL,ɣ,1.255,6,0.1542,0.6885,False
Spanish,SHORT,k,2.051,3,0.194,0.7235,False
Spanish,FLAT,ɾ,1.53,3,0.194,0.7235,False
Spanish,FLY,ɾ,1.306,9,0.199,0.7339,False
Spanish,LOUD,a,1.506,5,0.204,0.7426,False
Spanish,SHAKE,b,1.071,4,0.204,0.7426,False
Spanish,PULL,x,1.305,4,0.2139,0.769,False
Spanish,SHAKE,t,1.274,10,0.2139,0.769,False
Spanish,STOP,n,1.174,8,0.2239,0.7933,False
Spanish,SHAKE,e,1.122,24,0.2488,0.8191,False
Spanish,SHAKE,p,1.016,7,0.2587,0.8284,False
Spanish,STOP,d,0.982,3,0.2687,0.8481,False
Spanish,SHAKE,i,0.916,9,0.2836,0.8758,False
Spanish,FLOW,ɾ,1.326,6,0.2985,0.9134,False
Spanish,HATE,a,1.252,5,0.3134,0.9517,False
Spanish,PUSH,b,0.64,3,0.3184,0.9625,False
Spanish,DOWN,e,1.192,3,0.3532,0.9752,False
Spanish,FLY,a,1.16,7,0.3483,0.9752,False
Spanish,LOUD,e,1.152,4,0.3483,0.9752,False
Spanish,SHAKE,l,0.623,4,0.3532,0.9752,False
Spanish,SHORT,a,1.197,3,0.403,0.9975,False
Spanish,FEAR,e,1.192,3,0.4378,0.9975,False
Spanish,LOUD,ɾ,1.156,5,0.408,0.9975,False
Spanish,HIT,ɾ,1.156,3,0.4527,0.9975,False
Spanish,FEAR,a,1.113,3,0.4328,0.9975,False
Spanish,PULL,e,1.025,44,0.4129,0.9975,False
Spanish,STOP,a,1.003,22,0.4925,0.9975,False
Spanish,STOP,e,1.0,21,0.4229,0.9975,False
Spanish,SHAKE,a,0.974,23,0.5274,0.9975,False
Spanish,PUSH,e,0.956,24,0.4726,0.9975,False
Spanish,PUSH,t,0.95,9,0.3831,0.9975,False
Spanish,FLOW,a,0.916,4,0.5124,0.9975,False
Spanish,HATE,o,0.902,3,0.403,0.9975,False
Spanish,PUSH,p,0.88,7,0.3881,0.9975,False
Spanish,PUSH,m,0.794,7,0.403,0.9975,False
Spanish,FLY,o,0.774,4,0.4876,0.9975,False
Spanish,PULL,p,0.741,11,0.4378,0.9975,False
Spanish,LOVE,ɾ,0.734,4,0.806,0.9975,False
Spanish,SHAKE,o,0.719,14,0.6169,0.9975,False
Spanish,PULL,i,0.717,15,0.5274,0.9975,False
Spanish,PUSH,θ,0.694,5,0.408,0.9975,False
Spanish,STOP,l,0.691,4,0.4478,0.9975,False
Spanish,SHAKE,n,0.691,6,0.5423,0.9975,False
Spanish,SHAKE,θ,0.575,4,0.4229,0.9975,False
Spanish,PUSH,s,0.532,10,0.801,0.9975,False
Spanish,STOP,r,0.514,3,0.393,0.9975,False
Spanish,PUSH,i,0.499,7,0.6567,0.9975,False
Spanish,PUSH,o,0.453,12,0.7811,0.9975,False
Spanish,STOP,t,0.452,5,0.796,0.9975,False
Spanish,PULL,l,0.384,6,0.6517,0.9975,False
Spanish,STOP,o,0.342,9,0.8706,0.9975,False
Spanish,PULL,θ,0.256,5,0.7711,0.9975,False
Spanish,PULL,b,0.247,3,0.7015,0.9975,False
Spanish,PULL,k,0.238,15,0.9652,0.9975,False
Spanish,PULL,o,0.229,16,0.9751,0.9975,False
Spanish,STOP,ð,0.206,4,0.796,0.9975,False
Spanish,PUSH,k,0.191,8,0.8607,0.9975,False
Spanish,SHAKE,m,0.182,3,0.8756,0.9975,False
Spanish,PULL,ð,-0.177,3,0.8259,0.9975,False
Spanish,SHAKE,k,-0.129,4,0.9701,0.9975,False
Spanish,STOP,k,-0.104,4,0.9254,0.9975,False
Spanish,STOP,s,0.088,5,0.99,0.9975,False
Spanish,SHAKE,ð,0.028,3,0.9652,0.9975,False
Spanish,PUSH,u,0.027,3,0.9652,0.9975,False
Spanish,PUSH,ð,-0.012,3,0.9851,0.9975,False
Spanish,PULL,m,0.01,4,0.99,0.9975,False
Spanish,PULL,u,0.005,5,0.99,0.9975,False
Spanish,PULL,s,0.069,10,1.0,1.0,False
Swahili,PUSH,d,3.633,9,0.0149,0.5483,False
Swahili,PULL,ŋ,3.344,7,0.0149,0.5483,False
Swahili,PULL,u,1.677,42,0.0149,0.5483,False
Swahili,DOWN,a,2.117,7,0.0199,0.6853,False
Swahili,FLY,k,2.319,5,0.0249,0.8392,False
Swahili,SHAKE,ɟ,3.11,3,0.0746,0.863,False
Swahili,HIT,e,2.985,3,0.0647,0.863,False
Swahili,STOP,ŋ,2.938,3,0.0348,0.863,False
Swahili,FLY,e,2.781,4,0.0547,0.863,False
Swahili,PUSH,ŋ,2.696,3,0.0647,0.863,False
Swahili,PUSH,z,2.288,5,0.0448,0.863,False
Swahili,PUSH,e,1.97,13,0.0398,0.863,False
Swahili,HATE,e,1.965,3,0.0498,0.863,False
Swahili,SHAKE,ɡ,1.885,8,0.0647,0.863,False
Swahili,SHAKE,s,1.872,9,0.0846,0.863,False
Swahili,PULL,z,1.862,8,0.0597,0.863,False
Swahili,PUSH,n,1.698,10,0.0597,0.863,False
Swahili,SHAKE,u,1.537,21,0.0498,0.863,False
Swahili,PULL,a,1.436,75,0.0597,0.863,False
Swahili,STOP,a,1.367,35,0.0647,0.863,False
Swahili,PULL,ɟ,2.154,4,0.0896,0.8917,False
Swahili,HEAVY,a,2.657,5,0.0995,0.9732,False
Swahili,LOVE,n,2.023,3,0.0995,0.9732,False
Swahili,HIT,t͡ʃ,2.129,3,0.1443,0.9761,False
Swahili,FLY,r,2.082,3,0.1443,0.9761,False
Swahili,LOUD,i,2.068,3,0.1891,0.9761,False
Swahili,FLOW,k,1.896,3,0.1642,0.9761,False
Swahili,HATE,m,1.893,3,0.1741,0.9761,False
Swahili,LOVE,i,1.662,8,0.1144,0.9761,False
Swahili,PUSH,p,1.556,5,0.1294,0.9761,False
Swahili,FEAR,a,1.517,8,0.1692,0.9761,False
Swahili,HARD,a,1.463,7,0.194,0.9761,False
Swahili,HATE,a,1.426,9,0.194,0.9761,False
Swahili,STOP,k,1.332,13,0.1144,0.9761,False
Swahili,FLAT,a,1.307,3,0.2935,0.9761,False
Swahili,HIT,a,1.307,6,0.2488,0.9761,False
Swahili,SHAKE,m,1.297,10,0.1692,0.9761,False
Swahili,STOP,p,1.293,4,0.1393,0.9761,False
Swahili,PULL,t,1.281,16,0.1542,0.9761,False
Swahili,PULL,ɡ,1.278,11,0.1592,0.9761,False
Swahili,FEAR,o,1.27,3,0.2786,0.9761,False
Swahili,FLY,u,1.231,4,0.2637,0.9761,False
Swahili,SHAKE,a,1.213,36,0.2388,0.9761,False
Swahili,SHAKE,p,1.125,4,0.1493,0.9761,False
Swahili,STOP,d,1.114,3,0.199,0.9761,False
Swahili,HARD,i,1.079,4,0.3582,0.9761,False
Swahili,PUSH,a,1.046,32,0.4876,0.9761,False
Swahili,FEAR,u,1.028,3,0.3582,0.9761,False
Swahili,PUSH,i,0.966,21,0.393,0.9761,False
Swahili,FLY,a,0.95,7,0.6567,0.9761,False
Swahili,PULL,n,0.94,12,0.2338,0.9761,False
Swahili,STOP,b,0.928,6,0.2537,0.9761,False
Swahili,PUSH,ʃ,0.892,3,0.3184,0.9761,False
Swahili,STOP,ɡ,0.861,4,0.3731,0.9761,False
Swahili,PULL,p,0.827,6,0.2637,0.9761,False
Swahili,PUSH,k,0.803,10,0.5124,0.9761,False
Swahili,FLOW,i,0.782,3,0.5522,0.9761,False
Swahili,STOP,i,0.782,17,0.5473,0.9761,False
Swahili,LOVE,a,0.775,7,0.7811,0.9761,False
Swahili,PUSH,ɡ,0.766,4,0.4179,0.9761,False
Swahili,SHAKE,i,0.722,18,0.592,0.9761,False
Swahili,HATE,i,0.706,4,0.4577,0.9761,False
Swahili,STOP,m,0.699,6,0.5075,0.9761,False
Swahili,PULL,m,0.656,12,0.5721,0.9761,False
Swahili,PUSH,b,0.655,5,0.3831,0.9761,False
Swahili,FLOW,a,0.633,4,0.7861,0.9761,False
