language,pole,phoneme,z,count,p_perm,q_fdr,significant
Spanish,震卦-dynamic,s,1.033,49,0.209,0.8537,False
Spanish,乾卦-static,n,1.023,40,0.2189,0.8537,False
Spanish,坤卦-static,ɾ,-1.015,27,0.1841,0.8537,False
Spanish,坤卦-static,o,0.939,75,0.204,0.8537,False
Spanish,坤卦-static,ɲ,0.922,3,0.194,0.8537,False
Spanish,坤卦-static,a,0.914,94,0.204,0.8537,False
Spanish,坤卦-static,t,0.884,37,0.2139,0.8537,False
Spanish,艮卦-dynamic,k,-0.878,31,0.1791,0.8537,False
Spanish,坤卦-static,r,-0.826,3,0.209,0.8537,False
Spanish,艮卦-static,i,-0.805,59,0.1692,0.8537,False
Spanish,艮卦-static,r,-0.723,8,0.194,0.8537,False
Spanish,離卦-dynamic,x,-0.716,7,0.2189,0.8537,False
Spanish,坤卦-dynamic,a,-0.681,214,0.1791,0.8537,False
Spanish,坤卦-dynamic,p,-0.651,46,0.1891,0.8537,False
Spanish,震卦-static,ɾ,-0.648,88,0.1741,0.8537,False
Spanish,坎卦-static,b,-0.645,7,0.199,0.8537,False
Spanish,坤卦-dynamic,ɾ,-0.641,115,0.1841,0.8537,False
Spanish,坤卦-dynamic,i,-0.628,91,0.204,0.8537,False
Spanish,離卦-dynamic,m,-0.743,29,0.2239,0.8588,False
Spanish,坎卦-static,s,-0.679,41,0.2239,0.8588,False
Spanish,離卦-static,θ,1.639,6,0.2338,0.8639,False
Spanish,坎卦-static,d,0.72,20,0.2289,0.8639,False
Spanish,坤卦-dynamic,u,0.603,46,0.2338,0.8639,False
Spanish,離卦-static,u,1.737,6,0.2388,0.8686,False
Spanish,震卦-static,ʝ,0.663,3,0.2388,0.8686,False
Spanish,巽卦-static,x,1.385,6,0.2537,0.8772,False
Spanish,巽卦-static,m,-1.164,4,0.2687,0.8772,False
Spanish,坎卦-dynamic,ɾ,1.162,38,0.2687,0.8772,False
Spanish,中卦-static,j,1.112,10,0.2637,0.8772,False
Spanish,乾卦-static,ɾ,-0.893,33,0.2488,0.8772,False
Spanish,乾卦-static,a,-0.824,70,0.2587,0.8772,False
Spanish,震卦-dynamic,ɾ,0.752,81,0.2637,0.8772,False
Spanish,艮卦-dynamic,r,0.728,22,0.2637,0.8772,False
Spanish,坎卦-static,t,0.671,71,0.2537,0.8772,False
Spanish,艮卦-dynamic,ʎ,0.665,12,0.2637,0.8772,False
Spanish,艮卦-dynamic,x,-0.6,7,0.2687,0.8772,False
Spanish,震卦-static,f,0.584,17,0.2587,0.8772,False
Spanish,兌卦-dynamic,t,-0.509,70,0.2537,0.8772,False
Spanish,乾卦-dynamic,i,1.589,10,0.2736,0.8811,False
Spanish,坤卦-static,l,-0.722,15,0.2736,0.8811,False
Spanish,坎卦-dynamic,t,-1.297,11,0.2886,0.8846,False
Spanish,乾卦-static,ŋ,0.861,5,0.2836,0.8846,False
Spanish,離卦-dynamic,n,0.695,77,0.2836,0.8846,False
Spanish,艮卦-dynamic,e,0.655,119,0.2836,0.8846,False
Spanish,艮卦-static,t,-0.583,60,0.2886,0.8846,False
Spanish,兌卦-dynamic,k,-0.557,50,0.2786,0.8846,False
Spanish,坎卦-dynamic,r,1.161,7,0.2935,0.892,False
Spanish,坎卦-static,i,0.646,79,0.2935,0.892,False
Spanish,離卦-static,p,-1.379,3,0.2985,0.8955,False
Spanish,坎卦-static,ɣ,0.607,15,0.2985,0.8955,False
Spanish,震卦-static,x,0.533,24,0.2985,0.8955,False
Spanish,兌卦-static,i,1.744,11,0.3085,0.9013,False
Spanish,中卦-dynamic,ʎ,1.213,3,0.3134,0.9013,False
Spanish,中卦-dynamic,θ,-1.165,3,0.3134,0.9013,False
Spanish,中卦-dynamic,ɾ,-1.057,10,0.3184,0.9013,False
Spanish,坤卦-static,β,-0.718,5,0.3085,0.9013,False
Spanish,艮卦-dynamic,s,-0.562,42,0.3184,0.9013,False
Spanish,艮卦-static,u,0.532,31,0.3085,0.9013,False
Spanish,兌卦-dynamic,d,-0.512,12,0.3184,0.9013,False
Spanish,兌卦-dynamic,f,-0.507,8,0.3184,0.9013,False
Spanish,巽卦-dynamic,l,1.686,6,0.3284,0.904,False
Spanish,震卦-dynamic,x,-0.674,4,0.3234,0.904,False
Spanish,坤卦-dynamic,e͡ɪ,0.54,4,0.3234,0.904,False
Spanish,震卦-static,ɣ,0.534,18,0.3284,0.904,False
Spanish,坎卦-static,o,-0.507,99,0.3284,0.904,False
Spanish,震卦-static,ɡ,0.441,13,0.3284,0.904,False
Spanish,兌卦-static,u,1.535,4,0.3333,0.9105,False
Spanish,離卦-dynamic,u,-0.581,21,0.3333,0.9105,False
Spanish,巽卦-dynamic,j,1.891,3,0.403,0.9149,False
Spanish,巽卦-dynamic,a,-1.691,7,0.4229,0.9149,False
Spanish,巽卦-dynamic,o,1.686,13,0.4229,0.9149,False
Spanish,離卦-static,t,1.437,13,0.3433,0.9149,False
Spanish,兌卦-static,p,1.374,6,0.4279,0.9149,False
Spanish,乾卦-dynamic,s,1.343,9,0.403,0.9149,False
Spanish,乾卦-dynamic,e,1.257,14,0.4478,0.9149,False
Spanish,離卦-static,k,1.213,12,0.3532,0.9149,False
Spanish,乾卦-dynamic,β,1.148,3,0.4527,0.9149,False
Spanish,中卦-dynamic,i,-1.11,9,0.3383,0.9149,False
Spanish,坎卦-dynamic,o,-1.081,20,0.3881,0.9149,False
Spanish,巽卦-static,u,-1.074,3,0.408,0.9149,False
Spanish,坎卦-dynamic,i,1.062,22,0.3532,0.9149,False
Spanish,巽卦-static,ɛ,1.017,3,0.4627,0.9149,False
Spanish,巽卦-static,ɣ,1.017,4,0.3731,0.9149,False
Spanish,坎卦-dynamic,p,-1.007,6,0.3632,0.9149,False
Spanish,中卦-static,θ,0.967,10,0.3881,0.9149,False
Spanish,坎卦-dynamic,θ,0.846,8,0.4627,0.9149,False
Spanish,坎卦-dynamic,m,-0.84,6,0.4527,0.9149,False
Spanish,中卦-static,p,-0.824,8,0.4229,0.9149,False
Spanish,中卦-dynamic,p,-0.816,5,0.4328,0.9149,False
Spanish,中卦-static,e,0.814,39,0.4627,0.9149,False
Spanish,坎卦-dynamic,k,0.8,17,0.4577,0.9149,False
Spanish,震卦-dynamic,i,-0.743,33,0.3532,0.9149,False
Spanish,乾卦-static,k,0.694,36,0.3483,0.9149,False
Spanish,震卦-dynamic,n,0.693,41,0.3582,0.9149,False
Spanish,乾卦-static,f,-0.629,3,0.4328,0.9149,False
Spanish,乾卦-static,b,-0.622,4,0.398,0.9149,False
Spanish,震卦-dynamic,u,-0.617,11,0.4378,0.9149,False
Spanish,艮卦-dynamic,ɣ,-0.601,4,0.3582,0.9149,False
Spanish,震卦-dynamic,ɲ,0.596,3,0.3881,0.9149,False
Spanish,震卦-dynamic,m,-0.577,17,0.398,0.9149,False
Spanish,震卦-dynamic,p,0.577,27,0.393,0.9149,False
Spanish,坎卦-static,e,0.568,122,0.403,0.9149,False
Spanish,震卦-dynamic,t,-0.564,33,0.4328,0.9149,False
Spanish,坎卦-static,r,-0.549,9,0.3731,0.9149,False
Spanish,艮卦-static,ɣ,0.521,16,0.3532,0.9149,False
Spanish,坤卦-static,ð,-0.512,10,0.4577,0.9149,False
Spanish,坎卦-static,w,0.512,15,0.3582,0.9149,False
Spanish,乾卦-static,ɡ,0.493,6,0.4627,0.9149,False
Spanish,坤卦-static,i,0.481,38,0.4527,0.9149,False
Spanish,艮卦-dynamic,l,-0.473,34,0.3731,0.9149,False
Spanish,艮卦-static,ɾ,-0.462,88,0.3731,0.9149,False
Spanish,艮卦-static,d,-0.459,11,0.408,0.9149,False
Spanish,艮卦-static,x,-0.445,10,0.3731,0.9149,False
Spanish,坤卦-dynamic,e,-0.434,169,0.3483,0.9149,False
Spanish,艮卦-static,o,0.418,148,0.4328,0.9149,False
Spanish,艮卦-static,k,-0.415,47,0.4378,0.9149,False
Spanish,兌卦-dynamic,s,-0.395,61,0.4478,0.9149,False
Spanish,坤卦-dynamic,f,0.39,20,0.3433,0.9149,False
Spanish,坤卦-dynamic,m,0.385,69,0.4179,0.9149,False
Spanish,坤卦-dynamic,t͡ʃ,-0.384,5,0.4478,0.9149,False
Spanish,兌卦-dynamic,r,-0.376,14,0.4527,0.9149,False
Spanish,艮卦-static,w,-0.33,6,0.4577,0.9149,False
Spanish,坤卦-dynamic,n,0.323,99,0.4627,0.9149,False
Spanish,巽卦-dynamic,m,1.175,4,0.4726,0.9216,False
Spanish,兌卦-dynamic,u,-0.341,26,0.4726,0.9216,False
Spanish,兌卦-dynamic,i,-0.403,77,0.4876,0.9429,False
Spanish,坤卦-dynamic,x,-0.358,16,0.4925,0.9499,False
Spanish,震卦-static,ð,-0.318,28,0.4975,0.9542,False
Spanish,中卦-static,ð,0.803,11,0.5025,0.9585,False
Spanish,乾卦-static,r,-0.55,5,0.5124,0.9644,False
Spanish,離卦-dynamic,i,-0.362,70,0.5124,0.9644,False
Spanish,離卦-dynamic,s,-0.348,56,0.5124,0.9644,False
Spanish,乾卦-static,ɛ,0.495,6,0.5174,0.966,False
Spanish,坎卦-static,n,0.408,62,0.5174,0.966,False
Spanish,震卦-static,e,-0.341,132,0.5224,0.9676,False
Spanish,震卦-static,t,0.325,83,0.5224,0.9676,False
Spanish,兌卦-dynamic,m,0.315,53,0.5224,0.9676,False
Spanish,乾卦-dynamic,k,-1.039,3,0.5274,0.9717,False
Spanish,兌卦-static,s,1.097,9,0.5323,0.9732,False
Spanish,兌卦-static,n,1.03,8,0.592,0.9736,False
Spanish,乾卦-dynamic,p,0.91,5,0.592,0.9736,False
Spanish,兌卦-static,ð,0.832,4,0.607,0.9736,False
Spanish,離卦-static,ɾ,-0.812,10,0.602,0.9736,False
Spanish,中卦-dynamic,l,0.803,12,0.5672,0.9736,False
Spanish,巽卦-static,o,0.792,31,0.5473,0.9736,False
Spanish,兌卦-static,t,0.746,8,0.6866,0.9736,False
Spanish,離卦-static,n,-0.702,7,0.6866,0.9736,False
Spanish,坎卦-dynamic,β,0.629,6,0.5572,0.9736,False
Spanish,巽卦-static,j,-0.627,3,0.6219,0.9736,False
Spanish,巽卦-static,n,0.619,14,0.6219,0.9736,False
Spanish,中卦-dynamic,a,0.613,34,0.5572,0.9736,False
Spanish,巽卦-static,t,0.606,15,0.5572,0.9736,False
Spanish,離卦-static,i,-0.579,9,0.7114,0.9736,False
Spanish,坎卦-dynamic,s,-0.577,11,0.6169,0.9736,False
Spanish,坎卦-dynamic,ʎ,0.552,3,0.6667,0.9736,False
Spanish,巽卦-static,ɾ,-0.542,16,0.6119,0.9736,False
Spanish,坎卦-dynamic,ð,-0.538,5,0.6915,0.9736,False
Spanish,巽卦-static,l,0.499,12,0.6716,0.9736,False
Spanish,中卦-static,f,0.499,4,0.6716,0.9736,False
Spanish,坎卦-dynamic,e,-0.494,26,0.6716,0.9736,False
Spanish,巽卦-static,a,0.491,37,0.6915,0.9736,False
Spanish,坎卦-dynamic,j,-0.464,4,0.6716,0.9736,False
Spanish,離卦-static,o,-0.46,16,0.7114,0.9736,False
Spanish,坤卦-static,ʎ,-0.452,3,0.5572,0.9736,False
Spanish,中卦-dynamic,ð,-0.44,4,0.6915,0.9736,False
Spanish,艮卦-dynamic,i,-0.38,58,0.5821,0.9736,False
Spanish,坤卦-static,m,0.369,21,0.6418,0.9736,False
Spanish,坎卦-static,θ,-0.358,22,0.5423,0.9736,False
Spanish,震卦-dynamic,θ,0.355,17,0.6269,0.9736,False
Spanish,震卦-dynamic,b,-0.325,6,0.6965,0.9736,False
Spanish,兌卦-dynamic,ð,-0.299,29,0.6119,0.9736,False
Spanish,乾卦-static,e,-0.291,59,0.7065,0.9736,False
Spanish,離卦-dynamic,ɡ,-0.289,5,0.602,0.9736,False
Spanish,乾卦-static,t,-0.284,32,0.6617,0.9736,False
Spanish,坤卦-dynamic,ɲ,-0.282,3,0.6368,0.9736,False
Spanish,兌卦-dynamic,ʎ,-0.28,9,0.5721,0.9736,False
Spanish,艮卦-static,p,0.276,45,0.5622,0.9736,False
Spanish,艮卦-static,ɡ,-0.274,5,0.6667,0.9736,False
Spanish,乾卦-static,θ,0.274,15,0.6617,0.9736,False
Spanish,離卦-dynamic,ɛ,-0.272,7,0.6915,0.9736,False
Spanish,坤卦-static,k,0.271,28,0.6816,0.9736,False
Spanish,坎卦-static,k,0.271,56,0.602,0.9736,False
Spanish,艮卦-dynamic,f,0.268,11,0.6567,0.9736,False
Spanish,離卦-dynamic,w,-0.267,7,0.7015,0.9736,False
Spanish,震卦-dynamic,j,-0.263,11,0.6716,0.9736,False
Spanish,坤卦-dynamic,ɛ,-0.262,10,0.5721,0.9736,False
Spanish,坤卦-dynamic,ɣ,-0.245,12,0.5572,0.9736,False
Spanish,坎卦-static,ð,0.242,29,0.6468,0.9736,False
Spanish,坎卦-static,a,-0.234,147,0.7114,0.9736,False
Spanish,震卦-static,l,0.224,63,0.6418,0.9736,False
Spanish,坎卦-static,m,-0.223,33,0.6368,0.9736,False
Spanish,坎卦-static,ŋ,0.219,5,0.7015,0.9736,False
Spanish,兌卦-dynamic,ŋ,-0.21,3,0.6716,0.9736,False
Spanish,坤卦-dynamic,w,-0.208,11,0.6517,0.9736,False
Spanish,兌卦-dynamic,n,-0.205,67,0.6716,0.9736,False
Spanish,坤卦-dynamic,l,0.196,81,0.6567,0.9736,False
Spanish,坤卦-dynamic,r,-0.194,21,0.6468,0.9736,False
Spanish,坤卦-dynamic,θ,0.191,43,0.6866,0.9736,False
Spanish,艮卦-static,m,0.18,44,0.7065,0.9736,False
Spanish,坎卦-dynamic,a,0.501,44,0.7164,0.9747,False
Spanish,坎卦-static,j,-0.157,19,0.7164,0.9747,False
Spanish,兌卦-static,a,-0.566,15,0.7264,0.9806,False
Spanish,巽卦-static,k,-0.403,9,0.7264,0.9806,False
Spanish,坤卦-static,j,-0.251,9,0.7264,0.9806,False
Spanish,乾卦-dynamic,l,0.578,6,0.7313,0.9817,False
Spanish,艮卦-dynamic,m,-0.207,32,0.7313,0.9817,False
Spanish,乾卦-static,i,-0.331,34,0.7363,0.9827,False
Spanish,離卦-dynamic,k,-0.176,54,0.7363,0.9827,False
Spanish,離卦-dynamic,b,-0.15,13,0.7363,0.9827,False
Spanish,震卦-static,t͡ʃ,0.204,8,0.7413,0.9837,False
Spanish,艮卦-dynamic,ɡ,0.193,8,0.7413,0.9837,False
Spanish,離卦-static,e,-0.587,16,0.7463,0.9839,False
Spanish,中卦-static,s,-0.339,15,0.7512,0.9839,False
Spanish,兌卦-dynamic,p,0.185,50,0.7512,0.9839,False
Spanish,兌卦-dynamic,b,0.169,18,0.7463,0.9839,False
Spanish,震卦-static,r,0.164,21,0.7512,0.9839,False
Spanish,離卦-dynamic,a,-0.157,173,0.7512,0.9839,False
Spanish,中卦-static,b,-0.326,3,0.7562,0.9849,False
Spanish,坎卦-static,ɛ,0.204,9,0.7562,0.9849,False
Spanish,震卦-dynamic,w,0.196,7,0.7562,0.9849,False
Spanish,巽卦-static,i,0.413,16,0.7612,0.9859,False
Spanish,兌卦-dynamic,β,0.137,24,0.7612,0.9859,False
Spanish,巽卦-dynamic,i,-0.708,4,0.7662,0.9887,False
Spanish,中卦-static,u,0.341,8,0.7662,0.9887,False
Spanish,兌卦-static,ɾ,-0.603,8,0.796,0.9914,False
Spanish,巽卦-dynamic,ɾ,0.536,9,0.796,0.9914,False
Spanish,乾卦-dynamic,o,0.506,14,0.7761,0.9914,False
Spanish,乾卦-dynamic,m,-0.495,3,0.7711,0.9914,False
Spanish,巽卦-dynamic,k,-0.468,3,0.791,0.9914,False
Spanish,乾卦-dynamic,t,0.413,7,0.8408,0.9914,False
Spanish,離卦-static,m,-0.325,5,0.806,0.9914,False
Spanish,巽卦-static,β,-0.321,3,0.8607,0.9914,False
Spanish,巽卦-static,p,-0.296,7,0.796,0.9914,False
Spanish,坎卦-dynamic,l,-0.283,10,0.8109,0.9914,False
Spanish,中卦-static,o,0.274,39,0.7861,0.9914,False
Spanish,乾卦-dynamic,ɾ,-0.272,9,0.8209,0.9914,False
Spanish,坎卦-dynamic,n,-0.26,13,0.8259,0.9914,False
Spanish,中卦-static,m,-0.259,10,0.8259,0.9914,False
Spanish,中卦-static,t,0.237,20,0.8358,0.9914,False
Spanish,中卦-static,k,0.231,17,0.8259,0.9914,False
Spanish,離卦-static,a,0.23,26,0.8706,0.9914,False
Spanish,乾卦-static,ð,-0.228,13,0.7761,0.9914,False
Spanish,巽卦-static,s,-0.218,11,0.8458,0.9914,False
Spanish,震卦-static,p,0.2,49,0.7761,0.9914,False
Spanish,震卦-dynamic,ʎ,0.196,6,0.8109,0.9914,False
Spanish,中卦-static,r,-0.182,4,0.8408,0.9914,False
Spanish,乾卦-static,u,-0.177,12,0.8259,0.9914,False
Spanish,離卦-dynamic,β,0.176,22,0.791,0.9914,False
Spanish,坎卦-static,β,0.172,19,0.8209,0.9914,False
Spanish,中卦-dynamic,e,0.172,22,0.8607,0.9914,False
Spanish,坎卦-static,l,-0.16,42,0.7811,0.9914,False
Spanish,震卦-dynamic,ɣ,-0.159,5,0.8706,0.9914,False
Spanish,艮卦-static,ŋ,-0.156,3,0.801,0.9914,False
Spanish,坤卦-dynamic,ɡ,-0.146,9,0.801,0.9914,False
Spanish,坎卦-static,x,0.139,15,0.796,0.9914,False
Spanish,震卦-dynamic,ð,0.127,17,0.8607,0.9914,False
Spanish,艮卦-static,β,-0.124,18,0.8706,0.9914,False
Spanish,坎卦-static,p,-0.117,35,0.796,0.9914,False
Spanish,兌卦-dynamic,x,0.116,19,0.8209,0.9914,False
Spanish,坤卦-static,u,0.109,12,0.8756,0.9914,False
Spanish,艮卦-dynamic,ɾ,0.097,99,0.8607,0.9914,False
Spanish,艮卦-dynamic,ɛ,0.093,8,0.8408,0.9914,False
Spanish,離卦-dynamic,ɣ,0.093,12,0.8607,0.9914,False
Spanish,坎卦-static,ɡ,-0.086,6,0.8607,0.9914,False
Spanish,坤卦-dynamic,s,0.082,95,0.8756,0.9914,False
Spanish,震卦-static,m,0.07,47,0.8408,0.9914,False
Spanish,兌卦-static,o,-0.249,12,0.8806,0.9935,False
Spanish,中卦-dynamic,s,-0.186,10,0.9104,0.9935,False
Spanish,巽卦-static,θ,-0.185,5,0.9104,0.9935,False
Spanish,兌卦-static,e,-0.184,12,0.9403,0.9935,False
Spanish,兌卦-static,k,0.177,6,0.9204,0.9935,False
Spanish,離卦-static,j,-0.169,3,0.9254,0.9935,False
Spanish,巽卦-dynamic,e,-0.161,8,0.9602,0.9935,False
Spanish,中卦-static,l,0.153,15,0.9204,0.9935,False
Spanish,坤卦-static,p,0.118,19,0.8955,0.9935,False
Spanish,艮卦-dynamic,w,0.11,10,0.8955,0.9935,False
Spanish,中卦-static,ɾ,-0.102,29,0.9403,0.9935,False
Spanish,乾卦-static,x,-0.091,7,0.9254,0.9935,False
Spanish,坤卦-static,ɡ,-0.086,3,0.9055,0.9935,False
Spanish,震卦-static,j,0.081,27,0.9055,0.9935,False
Spanish,坤卦-static,w,0.076,5,0.9104,0.9935,False
Spanish,坎卦-dynamic,u,0.064,6,0.9552,0.9935,False
Spanish,中卦-dynamic,o,-0.062,22,0.9652,0.9935,False
Spanish,震卦-dynamic,t͡ʃ,-0.062,3,0.9453,0.9935,False
Spanish,乾卦-static,ɣ,-0.062,5,0.9154,0.9935,False
Spanish,震卦-dynamic,β,0.061,11,0.9502,0.9935,False
Spanish,兌卦-dynamic,ɣ,0.061,13,0.9055,0.9935,False
Spanish,兌卦-dynamic,ɡ,-0.06,8,0.9453,0.9935,False
Spanish,坤卦-static,f,0.056,5,0.9353,0.9935,False
Spanish,艮卦-dynamic,β,0.039,17,0.9602,0.9935,False
Spanish,坤卦-static,n,0.038,28,0.9552,0.9935,False
Spanish,兌卦-dynamic,t͡ʃ,0.038,7,0.9403,0.9935,False
Spanish,坎卦-static,ɾ,0.033,100,0.9502,0.9935,False
Spanish,震卦-static,w,-0.031,11,0.9403,0.9935,False
Spanish,震卦-dynamic,r,-0.031,9,0.9652,0.9935,False
Spanish,震卦-static,o,0.03,148,0.9652,0.9935,False
Spanish,震卦-static,ʎ,0.026,11,0.9403,0.9935,False
Spanish,艮卦-static,f,0.024,11,0.9602,0.9935,False
Spanish,震卦-static,θ,-0.015,31,0.9552,0.9935,False
Spanish,兌卦-dynamic,e,-0.02,143,0.9751,0.9964,False
Spanish,震卦-dynamic,f,0.019,6,0.995,0.9964,False
Spanish,中卦-dynamic,j,0.018,4,0.995,0.9964,False
Spanish,艮卦-static,n,-0.015,62,0.9851,0.9964,False
Spanish,中卦-static,n,-0.014,17,0.99,0.9964,False
Spanish,離卦-static,s,0.013,9,0.995,0.9964,False
Spanish,艮卦-dynamic,b,-0.009,12,0.9801,0.9964,False
Swahili,坤卦-static,s,2.971,42,0.005,0.2239,False
Swahili,乾卦-static,h,2.756,9,0.005,0.2239,False
Swahili,坎卦-dynamic,ŋ,2.698,15,0.005,0.2239,False
Swahili,震卦-dynamic,e,2.63,59,0.005,0.2239,False
Swahili,坤卦-static,f,2.366,24,0.005,0.2239,False
Swahili,中卦-static,w,2.35,15,0.005,0.2239,False
Swahili,離卦-dynamic,ʃ,2.346,24,0.005,0.2239,False
Swahili,震卦-dynamic,l,2.154,29,0.005,0.2239,False
Swahili,艮卦-dynamic,ʃ,1.899,27,0.005,0.2239,False
Swahili,震卦-static,a,-1.705,165,0.005,0.2239,False
Swahili,兌卦-dynamic,p,1.619,36,0.005,0.2239,False
Swahili,坤卦-static,a,1.572,149,0.005,0.2239,False
Swahili,乾卦-static,j,2.963,5,0.01,0.2828,False
Swahili,坎卦-dynamic,ɡ,1.791,18,0.01,0.2828,False
Swahili,坤卦-dynamic,l,1.497,58,0.01,0.2828,False
Swahili,兌卦-dynamic,k,1.453,108,0.01,0.2828,False
Swahili,兌卦-dynamic,a,1.364,257,0.01,0.2828,False
Swahili,艮卦-static,t,1.309,39,0.01,0.2828,False
Swahili,艮卦-dynamic,p,1.004,35,0.01,0.2828,False
Swahili,中卦-static,ð,3.059,3,0.0149,0.3358,False
Swahili,坎卦-dynamic,f,1.634,11,0.0149,0.3358,False
Swahili,兌卦-dynamic,ʃ,1.415,18,0.0149,0.3358,False
Swahili,震卦-dynamic,w,-1.392,5,0.0149,0.3358,False
Swahili,離卦-dynamic,ŋ,1.099,26,0.0149,0.3358,False
Swahili,中卦-dynamic,k,-1.965,4,0.0199,0.3467,False
Swahili,坎卦-dynamic,m,-1.426,10,0.0199,0.3467,False
Swahili,艮卦-static,p,1.424,24,0.0199,0.3467,False
Swahili,坎卦-static,m,1.255,107,0.0199,0.3467,False
Swahili,坎卦-static,ɡ,1.063,40,0.0199,0.3467,False
Swahili,艮卦-dynamic,e,1.053,94,0.0199,0.3467,False
Swahili,乾卦-dynamic,z,2.833,5,0.0299,0.4885,False
Swahili,離卦-dynamic,a,0.869,227,0.0299,0.4885,False
Swahili,坤卦-dynamic,h,1.055,33,0.0348,0.5373,False
Swahili,巽卦-dynamic,ɟ,3.122,3,0.0448,0.5597,False
Swahili,巽卦-dynamic,u,2.927,14,0.0398,0.5597,False
Swahili,離卦-dynamic,θ,2.533,3,0.0398,0.5597,False
Swahili,巽卦-static,b,2.418,4,0.0498,0.5597,False
Swahili,乾卦-static,ɲ,1.964,4,0.0498,0.5597,False
Swahili,中卦-static,h,1.847,10,0.0498,0.5597,False
Swahili,離卦-dynamic,ð,1.693,7,0.0498,0.5597,False
Swahili,中卦-dynamic,p,1.633,7,0.0448,0.5597,False
Swahili,艮卦-static,m,-0.976,32,0.0448,0.5597,False
Swahili,艮卦-dynamic,ɲ,-0.953,4,0.0498,0.5597,False
Swahili,艮卦-dynamic,b,0.85,63,0.0498,0.5597,False
Swahili,坤卦-dynamic,m,0.773,117,0.0498,0.5597,False
Swahili,坎卦-dynamic,l,1.348,15,0.0547,0.5795,False
Swahili,坎卦-static,k,-0.911,45,0.0547,0.5795,False
Swahili,離卦-static,o,3.708,3,0.0796,0.6054,False
Swahili,兌卦-static,v,3.0,3,0.0746,0.6054,False
Swahili,巽卦-static,i,2.617,13,0.0697,0.6054,False
Swahili,巽卦-dynamic,k,2.572,7,0.0597,0.6054,False
Swahili,中卦-dynamic,ɲ,1.623,4,0.0746,0.6054,False
Swahili,乾卦-static,r,1.564,9,0.0697,0.6054,False
Swahili,中卦-dynamic,u,-1.392,4,0.0647,0.6054,False
Swahili,震卦-dynamic,j,1.328,8,0.0796,0.6054,False
Swahili,震卦-dynamic,m,-1.018,21,0.0597,0.6054,False
Swahili,艮卦-static,f,1.017,19,0.0697,0.6054,False
Swahili,震卦-dynamic,a,0.975,117,0.0796,0.6054,False
Swahili,坤卦-static,m,-0.866,27,0.0746,0.6054,False
Swahili,坎卦-static,ŋ,0.859,23,0.0746,0.6054,False
Swahili,離卦-dynamic,t͡ʃ,-0.845,3,0.0647,0.6054,False
Swahili,兌卦-dynamic,m,-0.802,50,0.0746,0.6054,False
Swahili,震卦-static,o,0.783,112,0.0746,0.6054,False
Swahili,離卦-dynamic,m,-0.761,49,0.0796,0.6054,False
Swahili,中卦-static,a,1.258,65,0.0846,0.6343,False
Swahili,巽卦-static,t͡ʃ,2.861,4,0.0995,0.6474,False
Swahili,乾卦-static,i,1.285,37,0.0995,0.6474,False
Swahili,震卦-dynamic,p,0.905,13,0.0945,0.6474,False
Swahili,離卦-dynamic,s,-0.714,15,0.0896,0.6474,False
Swahili,坤卦-dynamic,f,-0.701,7,0.0995,0.6474,False
Swahili,兌卦-dynamic,ɲ,-0.69,5,0.0896,0.6474,False
Swahili,艮卦-dynamic,k,0.685,110,0.0945,0.6474,False
Swahili,離卦-dynamic,k,0.665,84,0.0995,0.6474,False
Swahili,艮卦-static,k,-0.643,39,0.0995,0.6474,False
Swahili,坤卦-dynamic,j,0.804,15,0.1045,0.6637,False
Swahili,離卦-dynamic,l,-0.704,11,0.1045,0.6637,False
Swahili,震卦-dynamic,u,-0.862,25,0.1144,0.6644,False
Swahili,艮卦-static,r,0.833,29,0.1095,0.6644,False
Swahili,艮卦-dynamic,ɟ,-0.731,9,0.1095,0.6644,False
Swahili,離卦-dynamic,p,0.687,23,0.1144,0.6644,False
Swahili,兌卦-dynamic,i,-0.611,120,0.1144,0.6644,False
Swahili,艮卦-dynamic,i,-0.6,150,0.1144,0.6644,False
Swahili,中卦-dynamic,a,1.269,49,0.1244,0.6853,False
Swahili,艮卦-static,ð,1.146,4,0.1244,0.6853,False
Swahili,坤卦-dynamic,t͡ʃ,-0.684,8,0.1244,0.6853,False
Swahili,震卦-static,h,-0.681,4,0.1194,0.6853,False
Swahili,艮卦-static,a,-0.624,128,0.1244,0.6853,False
Swahili,乾卦-static,w,1.385,8,0.1343,0.694,False
Swahili,中卦-dynamic,r,1.226,9,0.1393,0.694,False
Swahili,乾卦-static,k,-1.2,7,0.1542,0.694,False
Swahili,中卦-static,e,-1.12,3,0.1443,0.694,False
Swahili,坎卦-dynamic,w,0.928,13,0.1493,0.694,False
Swahili,坎卦-dynamic,e,-0.887,6,0.1493,0.694,False
Swahili,坎卦-dynamic,u,0.839,49,0.1542,0.694,False
Swahili,震卦-dynamic,t,0.757,22,0.1393,0.694,False
Swahili,震卦-dynamic,n,-0.741,12,0.1493,0.694,False
Swahili,坤卦-static,n,0.737,39,0.1294,0.694,False
Swahili,坤卦-static,e,-0.73,13,0.1443,0.694,False
Swahili,坤卦-static,i,0.686,103,0.1343,0.694,False
Swahili,艮卦-static,b,-0.675,12,0.1443,0.694,False
Swahili,離卦-dynamic,i,-0.647,113,0.1393,0.694,False
Swahili,兌卦-dynamic,s,-0.632,17,0.1493,0.694,False
Swahili,兌卦-dynamic,r,-0.63,18,0.1443,0.694,False
