underwear*,"1.0,1.0,1.0"
vest*,"1.0,1.0,-1.0"
bandanna*,"-1.0,-1.0,1.0"
belt-buckle*,"1.0,1.0,1.0"
cufflink*,"1.0,1.0,-1.0"
handkerchief*,"-1.0,-1.0,1.0"
muff*,"1.0,-1.0,-1.0"
patch*,"-1.0,1.0,1.0"
scarf*,"-1.0,-1.0,1.0"
suspenders*,"-1.0,1.0,1.0"
bowtie*,"1.0,1.0,-1.0"
cummerbund*,"1.0,-1.0,1.0"
belt*,"1.0,-1.0,1.0"
boa*,"1.0,-1.0,-1.0"
headscarf*,"1.0,-1.0,1.0"
garter*,"-1.0,1.0,-1.0"
mannequin*,"-1.0,-1.0,-1.0"
hanger*,"-1.0,1.0,1.0"
bathrobe*,"-1.0,1.0,1.0"
glove*,"-1.0,-1.0,1.0"
uniform*,"1.0,-1.0,-1.0"
jumpsuit*,"1.0,-1.0,-1.0"
lab-coat*,"-1.0,-1.0,1.0"
nightshirt*,"-1.0,1.0,-1.0"
pajamas*,"-1.0,-1.0,1.0"
leotard*,"1.0,1.0,-1.0"
swimsuit*,"1.0,-1.0,-1.0"
loincloth*,"-1.0,-1.0,-1.0"
blouse*,"1.0,1.0,-1.0"
pantsuit*,"1.0,-1.0,-1.0"
stockings*,"1.0,-1.0,1.0"
tube-top*,"1.0,-1.0,1.0"
espresso*,"1.0,1.0,-1.0"
sarcophagus*,"1.0,1.0,1.0"
figurine*,"-1.0,1.0,-1.0"
puddle*,"1.0,-1.0,-1.0"
payphone*,"-1.0,1.0,1.0"
phone*,"1.0,1.0,1.0"
phone-booth*,"-1.0,1.0,1.0"
satellite-dish*,"-1.0,1.0,1.0"
telegraph*,"-1.0,-1.0,-1.0"
cellphone*,"1.0,-1.0,1.0"
mail*,"1.0,1.0,1.0"
mousepad*,"-1.0,1.0,1.0"
webcam*,"-1.0,-1.0,1.0"
memory-stick*,"1.0,1.0,1.0"
router*,"1.0,-1.0,1.0"
hard-disk*,"1.0,1.0,-1.0"
motherboard*,"-1.0,-1.0,1.0"
touchpad*,"1.0,1.0,1.0"
calculator*,"-1.0,1.0,-1.0"
maple-syrup*,"1.0,-1.0,-1.0"
soy-sauce*,"1.0,1.0,-1.0"
syrup*,"1.0,1.0,1.0"
jam*,"-1.0,-1.0,1.0"
bulldozer*,"1.0,-1.0,-1.0"
cement-mixer*,"-1.0,-1.0,-1.0"
scaffold*,"-1.0,-1.0,1.0"
scaffolding*,"-1.0,-1.0,1.0"
jackhammer*,"-1.0,-1.0,1.0"
bin*,"-1.0,-1.0,1.0"
jar*,"1.0,-1.0,1.0"
mailbox*,"1.0,-1.0,-1.0"
oilcan*,"-1.0,-1.0,1.0"
shopping-basket*,"1.0,1.0,1.0"
urn*,"1.0,-1.0,-1.0"
lid*,"-1.0,1.0,1.0"
keg*,"1.0,-1.0,1.0"
thermos*,"1.0,1.0,1.0"
tupperware*,"-1.0,1.0,1.0"
honeypot*,"1.0,-1.0,1.0"
jug*,"1.0,1.0,1.0"
paper-bag*,"-1.0,1.0,1.0"
crate*,"-1.0,1.0,-1.0"
gingerbread-man*,"-1.0,-1.0,-1.0"
wafer*,"1.0,1.0,1.0"
shortbread*,"1.0,1.0,-1.0"
grill*,"-1.0,-1.0,-1.0"
whisk*,"-1.0,1.0,-1.0"
wok*,"1.0,1.0,1.0"
ice-pack*,"-1.0,1.0,1.0"
lip-balm*,"-1.0,-1.0,-1.0"
mask*,"-1.0,1.0,1.0"
awning*,"-1.0,-1.0,-1.0"
grate*,"-1.0,-1.0,-1.0"
bead*,"-1.0,1.0,1.0"
knitting*,"-1.0,1.0,-1.0"
knitting-needle*,"-1.0,1.0,-1.0"
pom-pom*,"1.0,-1.0,-1.0"
tiara*,"-1.0,-1.0,-1.0"
crayfish*,"-1.0,1.0,-1.0"
chalice*,"-1.0,1.0,1.0"
mug*,"1.0,1.0,-1.0"
pepperoni*,"1.0,1.0,-1.0"
scissors*,"-1.0,1.0,-1.0"
cream-cheese*,"-1.0,-1.0,-1.0"
diskette*,"-1.0,1.0,1.0"
ribbon*,"-1.0,-1.0,1.0"
sequin*,"-1.0,1.0,-1.0"
sticker*,"1.0,1.0,1.0"
poster*,"1.0,1.0,1.0"
tinsel*,"-1.0,-1.0,-1.0"
stained-glass*,"-1.0,1.0,-1.0"
denture*,"-1.0,1.0,-1.0"
retainer*,"-1.0,1.0,-1.0"
toothpaste*,"-1.0,1.0,1.0"
banana-split*,"-1.0,-1.0,1.0"
brownie*,"1.0,-1.0,-1.0"
cupcake*,"1.0,1.0,1.0"
flan*,"-1.0,-1.0,-1.0"
fruitcake*,"1.0,1.0,-1.0"
mousse*,"1.0,1.0,-1.0"
parfait*,"-1.0,1.0,1.0"
sundae*,"1.0,1.0,-1.0"
tiramisu*,"-1.0,-1.0,1.0"
wedding-cake*,"-1.0,1.0,-1.0"
fudge*,"1.0,-1.0,1.0"
whipped-cream*,"-1.0,1.0,-1.0"
baklava*,"-1.0,-1.0,-1.0"
birthday-cake*,"1.0,1.0,1.0"
pastry*,"1.0,1.0,-1.0"
pie*,"-1.0,1.0,1.0"
popsicle*,"1.0,1.0,1.0"
sorbet*,"1.0,1.0,1.0"
napkin-ring*,"-1.0,1.0,-1.0"
chinaware*,"-1.0,1.0,1.0"
mud*,"1.0,-1.0,1.0"
saucer*,"1.0,1.0,1.0"
scuba*,"1.0,-1.0,1.0"
turntable*,"-1.0,1.0,-1.0"
chihuahua*,"1.0,1.0,-1.0"
dalmatian*,"-1.0,-1.0,1.0"
poodle*,"1.0,-1.0,1.0"
pug*,"1.0,1.0,1.0"
doorknocker*,"1.0,1.0,-1.0"
doorknob*,"1.0,-1.0,-1.0"
keyhole*,"1.0,-1.0,1.0"
revolving-door*,"1.0,-1.0,-1.0"
trapdoor*,"1.0,1.0,1.0"
raisin*,"-1.0,1.0,-1.0"
eggnog*,"1.0,-1.0,-1.0"
hot-air-balloon*,"1.0,-1.0,-1.0"
lemonade*,"-1.0,-1.0,-1.0"
soda*,"1.0,-1.0,-1.0"
flask*,"1.0,1.0,-1.0"
soda-fountain*,"1.0,-1.0,1.0"
swizzle-stick*,"-1.0,1.0,-1.0"
teabag*,"-1.0,1.0,-1.0"
latte*,"-1.0,1.0,-1.0"
goblet*,"1.0,1.0,-1.0"
chopsticks*,"1.0,1.0,1.0"
fuse*,"1.0,1.0,-1.0"
light-switch*,"1.0,1.0,1.0"
cable*,"-1.0,1.0,1.0"
cord*,"1.0,-1.0,-1.0"
power-line*,"-1.0,-1.0,-1.0"
outlet*,"1.0,1.0,-1.0"
charger*,"-1.0,1.0,-1.0"
plug*,"1.0,1.0,-1.0"
computer-screen*,"-1.0,-1.0,1.0"
metal-detector*,"-1.0,1.0,1.0"
tablet*,"-1.0,1.0,1.0"
cd-player*,"-1.0,1.0,-1.0"
remote-control*,"-1.0,-1.0,1.0"
switch*,"1.0,1.0,1.0"
dumbwaiter*,"1.0,1.0,-1.0"
extinguisher*,"1.0,1.0,-1.0"
ambulance*,"-1.0,-1.0,-1.0"
firetruck*,"1.0,1.0,1.0"
police-car*,"1.0,1.0,-1.0"
solar-panel*,"-1.0,-1.0,1.0"
waterwheel*,"-1.0,-1.0,-1.0"
videocassette*,"-1.0,1.0,1.0"
videogame*,"-1.0,-1.0,1.0"
electric-chair*,"-1.0,1.0,-1.0"
gallows*,"-1.0,1.0,1.0"
guillotine*,"-1.0,-1.0,1.0"
barbell*,"-1.0,-1.0,1.0"
dumbbell*,"-1.0,-1.0,1.0"
exerciser*,"1.0,1.0,1.0"
jump-rope*,"-1.0,1.0,1.0"
treadmill*,"-1.0,-1.0,-1.0"
dynamite*,"-1.0,-1.0,-1.0"
fireworks*,"-1.0,1.0,-1.0"
detonator*,"1.0,1.0,1.0"
firecracker*,"-1.0,1.0,-1.0"
eyepiece*,"-1.0,-1.0,1.0"
glasses*,"-1.0,1.0,1.0"
sunglasses*,"-1.0,-1.0,-1.0"
blindfold*,"-1.0,-1.0,1.0"
contact-lens*,"1.0,1.0,-1.0"
mustache*,"1.0,1.0,-1.0"
incubator*,"1.0,1.0,-1.0"
trough*,"-1.0,1.0,1.0"
yoke*,"1.0,-1.0,-1.0"
steamroller*,"-1.0,-1.0,-1.0"
tractor*,"1.0,1.0,-1.0"
pitchfork*,"1.0,-1.0,-1.0"
purse*,"1.0,1.0,1.0"
clasp*,"1.0,1.0,1.0"
zipper*,"1.0,-1.0,1.0"
velcro*,"1.0,-1.0,1.0"
tack*,"1.0,1.0,1.0"
safety-pin*,"-1.0,1.0,1.0"
screw*,"1.0,-1.0,-1.0"
parking-meter*,"-1.0,1.0,1.0"
barbed-wire*,"-1.0,1.0,1.0"
compost*,"1.0,-1.0,1.0"
reel*,"-1.0,-1.0,1.0"
fire-hydrant*,"-1.0,1.0,1.0"
hydrant*,"-1.0,1.0,1.0"
smoke-alarm*,"-1.0,-1.0,1.0"
matchbox*,"1.0,1.0,1.0"
lighter*,"-1.0,1.0,-1.0"
poker*,"1.0,1.0,1.0"
sparkler*,"-1.0,-1.0,-1.0"
blowfish*,"1.0,1.0,-1.0"
catfish*,"-1.0,1.0,1.0"
goldfish*,"1.0,1.0,1.0"
swordfish*,"1.0,1.0,-1.0"
sardine*,"-1.0,-1.0,1.0"
fishhook*,"1.0,1.0,1.0"
fishing-pole*,"-1.0,1.0,1.0"
net/*,"1.0,1.0,-1.0"
tackle*,"-1.0,1.0,1.0"
pedometer*,"1.0,1.0,1.0"
flagpole*,"1.0,-1.0,-1.0"
pennant*,"-1.0,-1.0,-1.0"
penlight*,"-1.0,-1.0,-1.0"
sandbag*,"-1.0,1.0,-1.0"
mat*,"-1.0,1.0,1.0"
rug*,"1.0,1.0,-1.0"
bouquet*,"1.0,1.0,1.0"
corsage*,"1.0,-1.0,1.0"
raft*,"1.0,1.0,-1.0"
lifesaver*,"-1.0,1.0,1.0"
appetizer*,"-1.0,1.0,1.0"
applesauce*,"1.0,1.0,-1.0"
batter*,"1.0,1.0,1.0"
breadstick*,"-1.0,1.0,1.0"
buffet*,"1.0,1.0,-1.0"
burrito*,"1.0,-1.0,-1.0"
calzone*,"1.0,-1.0,1.0"
casserole*,"1.0,1.0,1.0"
caviar*,"-1.0,-1.0,-1.0"
cornbread*,"-1.0,1.0,1.0"
dessert*,"1.0,1.0,-1.0"
dumpling*,"1.0,1.0,-1.0"
egg-roll*,"1.0,-1.0,-1.0"
enchilada*,"-1.0,-1.0,1.0"
fondue*,"1.0,-1.0,-1.0"
french-fries*,"-1.0,1.0,-1.0"
grain*,"-1.0,-1.0,-1.0"
granola*,"-1.0,-1.0,-1.0"
grits*,"1.0,-1.0,-1.0"
hamburger*,"-1.0,-1.0,1.0"
hash*,"-1.0,1.0,1.0"
hotdog*,"1.0,-1.0,-1.0"
lasagna*,"-1.0,-1.0,1.0"
marshmallow*,"1.0,-1.0,1.0"
meatball*,"1.0,1.0,-1.0"
meatloaf*,"-1.0,1.0,1.0"
nacho*,"1.0,-1.0,-1.0"
olive*,"1.0,-1.0,-1.0"
pasta*,"-1.0,1.0,1.0"
peanut-butter*,"-1.0,-1.0,1.0"
pizza*,"-1.0,1.0,-1.0"
potpie*,"1.0,1.0,-1.0"
quiche*,"1.0,1.0,-1.0"
ready-meal*,"-1.0,-1.0,1.0"
seafood*,"-1.0,1.0,1.0"
snack*,"-1.0,-1.0,-1.0"
spaghetti*,"-1.0,1.0,1.0"
spring-roll*,"1.0,-1.0,-1.0"
stir-fry*,"-1.0,1.0,1.0"
sushi*,"1.0,1.0,-1.0"
taco*,"1.0,1.0,1.0"
tamale*,"-1.0,-1.0,1.0"
tomato-sauce*,"1.0,1.0,1.0"
tortilla*,"1.0,-1.0,1.0"
tostada*,"1.0,1.0,1.0"
ice-cream-cone*,"1.0,-1.0,-1.0"
lunchbox*,"1.0,1.0,-1.0"
vending-machine*,"-1.0,-1.0,1.0"
aluminum-foil*,"-1.0,-1.0,1.0"
cooler*,"1.0,-1.0,-1.0"
crumb*,"1.0,-1.0,-1.0"
eggshell*,"1.0,1.0,1.0"
dip*,"1.0,1.0,-1.0"
biscuit*,"1.0,1.0,-1.0"
bagel*,"-1.0,-1.0,1.0"
crepe*,"1.0,1.0,-1.0"
toast*,"1.0,1.0,-1.0"
sauerkraut*,"1.0,1.0,1.0"
string-cheese*,"-1.0,-1.0,1.0"
bologna*,"1.0,-1.0,-1.0"
ice-cube*,"1.0,1.0,-1.0"
souffle*,"1.0,1.0,-1.0"
guacamole*,"1.0,-1.0,1.0"
hummus*,"1.0,-1.0,-1.0"
cheeseburger*,"1.0,-1.0,1.0"
marmalade*,"-1.0,-1.0,-1.0"
cornmeal*,"-1.0,-1.0,-1.0"
salad*,"-1.0,1.0,1.0"
fast-food*,"1.0,1.0,1.0"
chickpea*,"1.0,1.0,1.0"
sandwich*,"-1.0,1.0,-1.0"
ham*,"-1.0,1.0,1.0"
spareribs*,"-1.0,1.0,-1.0"
patty*,"1.0,1.0,1.0"
crouton*,"1.0,-1.0,-1.0"
gravy*,"1.0,1.0,1.0"
mashed-potato*,"-1.0,1.0,-1.0"
pretzel*,"-1.0,1.0,1.0"
stuffing*,"1.0,1.0,1.0"
sprouts*,"-1.0,1.0,1.0"
goalpost*,"1.0,-1.0,1.0"
flip-flop*,"1.0,1.0,-1.0"
sandal*,"-1.0,-1.0,1.0"
slipper*,"1.0,1.0,1.0"
shoehorn*,"1.0,1.0,1.0"
boot*,"1.0,1.0,1.0"
tuxedo*,"1.0,1.0,1.0"
amber*,"-1.0,-1.0,1.0"
perfume*,"1.0,1.0,1.0"
icicle*,"1.0,1.0,-1.0"
berry*,"-1.0,-1.0,-1.0"
blackberry*,"-1.0,-1.0,-1.0"
cantaloupe*,"-1.0,-1.0,1.0"
coconut*,"1.0,1.0,1.0"
cranberry*,"-1.0,-1.0,1.0"
fig*,"-1.0,1.0,-1.0"
grape*,"-1.0,-1.0,-1.0"
mulberry*,"1.0,-1.0,1.0"
plum*,"1.0,-1.0,1.0"
raspberry*,"1.0,-1.0,-1.0"
orange-rind*,"1.0,-1.0,1.0"
banana-peel*,"-1.0,-1.0,1.0"
apple-tree*,"-1.0,-1.0,-1.0"
blueberry*,"1.0,-1.0,1.0"
grapefruit*,"1.0,1.0,-1.0"
lemon*,"1.0,-1.0,-1.0"
lime*,"-1.0,-1.0,1.0"
prune*,"1.0,1.0,-1.0"
star-fruit*,"-1.0,-1.0,-1.0"
papaya*,"-1.0,1.0,1.0"
coal*,"-1.0,-1.0,1.0"
firewood*,"1.0,-1.0,1.0"
charcoal*,"-1.0,-1.0,1.0"
coffin*,"-1.0,1.0,1.0"
bookshelf*,"-1.0,1.0,1.0"
coffee-table*,"1.0,1.0,-1.0"
couch*,"1.0,1.0,1.0"
footrest*,"1.0,-1.0,-1.0"
loveseat*,"1.0,1.0,-1.0"
nightstand*,"-1.0,1.0,-1.0"
ottoman*,"1.0,-1.0,1.0"
rocking-chair*,"-1.0,1.0,1.0"
sofa-bed*,"-1.0,1.0,-1.0"
workbench*,"1.0,-1.0,-1.0"
bunkbed*,"-1.0,-1.0,-1.0"
dresser*,"-1.0,-1.0,-1.0"
beanbag*,"-1.0,1.0,1.0"
recliner*,"-1.0,-1.0,-1.0"
stool*,"1.0,1.0,-1.0"
step-stool*,"1.0,1.0,1.0"
coat-rack*,"-1.0,1.0,-1.0"
desk*,"1.0,-1.0,1.0"
bedpost*,"-1.0,-1.0,-1.0"
lectern*,"1.0,-1.0,1.0"
slot-machine*,"-1.0,-1.0,1.0"
roulette-wheel*,"1.0,-1.0,-1.0"
domino*,"1.0,-1.0,1.0"
hopscotch*,"1.0,1.0,1.0"
jigsaw-puzzle*,"1.0,1.0,1.0"
playing-card*,"-1.0,1.0,1.0"
ticktacktoe*,"1.0,1.0,1.0"
joystick*,"1.0,1.0,-1.0"
dart*,"-1.0,-1.0,-1.0"
dice*,"-1.0,1.0,1.0"
chess-piece*,"1.0,1.0,-1.0"
board-game*,"-1.0,1.0,-1.0"
dumpster*,"1.0,1.0,1.0"
trashcan*,"1.0,1.0,-1.0"
birdbath*,"-1.0,-1.0,1.0"
scarecrow*,"1.0,1.0,1.0"
wheelbarrow*,"-1.0,1.0,1.0"
roller*,"1.0,-1.0,-1.0"
shears*,"-1.0,1.0,-1.0"
watering-can*,"-1.0,-1.0,1.0"
hose*,"1.0,-1.0,-1.0"
trowel*,"-1.0,-1.0,1.0"
mulch*,"1.0,-1.0,-1.0"
emerald*,"-1.0,-1.0,-1.0"
ruby*,"1.0,-1.0,-1.0"
pearl*,"-1.0,-1.0,1.0"
globe*,"1.0,-1.0,-1.0"
stalagmite*,"-1.0,1.0,-1.0"
wrapping-paper*,"-1.0,1.0,1.0"
pitcher*,"1.0,1.0,1.0"
wineglass*,"-1.0,-1.0,-1.0"
kebab*,"-1.0,1.0,1.0"
nail-clippers*,"-1.0,1.0,-1.0"
tweezers*,"-1.0,1.0,1.0"
holster*,"1.0,1.0,1.0"
trigger*,"-1.0,-1.0,-1.0"
balance-beam*,"-1.0,-1.0,-1.0"
springboard*,"1.0,-1.0,-1.0"
barrette*,"-1.0,1.0,1.0"
hairnet*,"1.0,1.0,1.0"
hairpin*,"1.0,1.0,-1.0"
headband*,"-1.0,-1.0,-1.0"
wig*,"1.0,1.0,1.0"
hairspray*,"-1.0,1.0,-1.0"
curling-iron*,"-1.0,1.0,1.0"
flatiron*,"-1.0,1.0,1.0"
hairdryer*,"1.0,1.0,1.0"
hairbrush*,"-1.0,1.0,1.0"
braid*,"1.0,1.0,-1.0"
mullet*,"1.0,1.0,-1.0"
ramp*,"-1.0,-1.0,1.0"
bolt*,"1.0,-1.0,-1.0"
bracket*,"-1.0,1.0,1.0"
doorhandle*,"-1.0,1.0,-1.0"
hinge*,"-1.0,-1.0,1.0"
knob*,"1.0,-1.0,-1.0"
nail*,"1.0,1.0,-1.0"
beanie*,"-1.0,-1.0,-1.0"
bowler-hat*,"1.0,-1.0,1.0"
sombrero*,"1.0,-1.0,1.0"
visor*,"-1.0,-1.0,-1.0"
bonnet*,"1.0,1.0,1.0"
hood*,"1.0,1.0,1.0"
turban*,"1.0,-1.0,1.0"
headdress*,"1.0,1.0,1.0"
top-hat*,"1.0,-1.0,1.0"
fireplace*,"-1.0,-1.0,1.0"
furnace*,"1.0,-1.0,-1.0"
radiator*,"-1.0,-1.0,1.0"
cilantro*,"1.0,-1.0,-1.0"
parsley*,"-1.0,1.0,1.0"
chive*,"1.0,1.0,-1.0"
backpack*,"-1.0,1.0,-1.0"
puck*,"1.0,1.0,1.0"
spool*,"1.0,1.0,1.0"
slot*,"1.0,-1.0,-1.0"
christmas-tree*,"1.0,1.0,-1.0"
cornucopia*,"1.0,1.0,1.0"
mistletoe*,"1.0,1.0,-1.0"
easter-egg*,"-1.0,1.0,-1.0"
doormat*,"1.0,1.0,-1.0"
doorstop*,"1.0,1.0,-1.0"
dryer*,"1.0,1.0,-1.0"
heater*,"1.0,1.0,1.0"
water-heater*,"1.0,1.0,1.0"
sewing-machine*,"-1.0,1.0,-1.0"
candelabra*,"-1.0,-1.0,-1.0"
candlestick*,"-1.0,-1.0,1.0"
vase*,"-1.0,-1.0,1.0"
wreath*,"-1.0,-1.0,-1.0"
lampshade*,"-1.0,-1.0,1.0"
terrarium*,"-1.0,-1.0,-1.0"
centerpiece*,"1.0,1.0,-1.0"
doily*,"-1.0,-1.0,1.0"
hot-water-bottle*,"1.0,1.0,1.0"
blinder*,"-1.0,-1.0,-1.0"
horseshoe*,"1.0,-1.0,1.0"
stirrup*,"1.0,1.0,-1.0"
fishnet-stockings*,"1.0,1.0,1.0"
gurney*,"-1.0,-1.0,-1.0"
doorbell*,"1.0,-1.0,1.0"
iron*,"1.0,-1.0,1.0"
snowball*,"-1.0,-1.0,-1.0"
footprint*,"1.0,1.0,-1.0"
handprint*,"-1.0,1.0,1.0"
forklift*,"1.0,1.0,-1.0"
bulletin-board*,"-1.0,-1.0,1.0"
beetle*,"-1.0,-1.0,-1.0"
bug*,"1.0,1.0,-1.0"
cockroach*,"-1.0,1.0,1.0"
earwig*,"-1.0,-1.0,1.0"
lightning-bug*,"-1.0,-1.0,-1.0"
praying-mantis*,"-1.0,-1.0,1.0"
wasp*,"1.0,1.0,-1.0"
beehive*,"-1.0,-1.0,1.0"
cocoon*,"1.0,-1.0,-1.0"
mosquito-net*,"1.0,1.0,1.0"
tick*,"1.0,1.0,-1.0"
polygraph*,"1.0,-1.0,-1.0"
anklet*,"-1.0,1.0,1.0"
earring*,"-1.0,-1.0,-1.0"
locket*,"1.0,-1.0,1.0"
necklace*,"1.0,-1.0,-1.0"
brooch*,"1.0,-1.0,-1.0"
gem*,"-1.0,-1.0,1.0"
gavel*,"-1.0,-1.0,1.0"
candy-bar*,"-1.0,-1.0,1.0"
potholder*,"1.0,-1.0,-1.0"
blender*,"1.0,-1.0,-1.0"
coffee-pot*,"1.0,1.0,1.0"
coffeemaker*,"-1.0,1.0,1.0"
cooker*,"1.0,1.0,-1.0"
dishwasher*,"1.0,1.0,-1.0"
food-processor*,"1.0,1.0,1.0"
mixer*,"1.0,1.0,-1.0"
slicer*,"-1.0,1.0,1.0"
toaster*,"1.0,1.0,1.0"
toaster-oven*,"1.0,1.0,1.0"
waffle-iron*,"-1.0,1.0,-1.0"
hotplate*,"1.0,1.0,-1.0"
freezer*,"1.0,1.0,-1.0"
burner*,"1.0,-1.0,1.0"
apron*,"-1.0,1.0,-1.0"
meat-grinder*,"-1.0,1.0,-1.0"
wine-cooler*,"-1.0,-1.0,-1.0"
breadbox*,"1.0,1.0,-1.0"
canister*,"-1.0,1.0,-1.0"
wax-paper*,"-1.0,1.0,1.0"
plastic-film*,"-1.0,1.0,-1.0"
coffee-filter*,"-1.0,1.0,1.0"
counter*,"1.0,1.0,-1.0"
bottle-opener*,"1.0,1.0,-1.0"
can-opener*,"1.0,-1.0,-1.0"
corkscrew*,"1.0,1.0,-1.0"
cutting-board*,"-1.0,1.0,-1.0"
eggbeater*,"1.0,1.0,-1.0"
grater*,"-1.0,1.0,-1.0"
grinder*,"-1.0,-1.0,-1.0"
measuring-cup*,"1.0,1.0,1.0"
nutcracker*,"1.0,1.0,-1.0"
peeler*,"1.0,1.0,-1.0"
rolling-pin*,"-1.0,-1.0,1.0"
skewer*,"1.0,1.0,1.0"
spatula*,"1.0,1.0,1.0"
strainer*,"-1.0,1.0,-1.0"
timer*,"-1.0,-1.0,1.0"
tongs*,"1.0,1.0,-1.0"
ladle*,"-1.0,1.0,-1.0"
teapot*,"1.0,1.0,1.0"
sheath*,"1.0,1.0,-1.0"
cleaver*,"-1.0,-1.0,-1.0"
tag*,"-1.0,1.0,1.0"
beaker*,"-1.0,1.0,1.0"
centrifuge*,"-1.0,1.0,-1.0"
petri-dish*,"-1.0,1.0,-1.0"
turf*,"1.0,1.0,-1.0"
maggot*,"1.0,-1.0,1.0"
clothesline*,"-1.0,-1.0,1.0"
clothespin*,"-1.0,1.0,1.0"
ironing-board*,"-1.0,-1.0,-1.0"
laundry-basket*,"1.0,1.0,1.0"
washboard*,"-1.0,1.0,-1.0"
lawnmower*,"1.0,-1.0,-1.0"
sprinkler*,"-1.0,1.0,-1.0"
chandelier*,"-1.0,-1.0,1.0"
flashlight*,"-1.0,1.0,-1.0"
headlamp*,"-1.0,-1.0,-1.0"
lamppost*,"-1.0,-1.0,-1.0"
lightbulb*,"1.0,-1.0,-1.0"
streetlight*,"-1.0,-1.0,-1.0"
tablecloth*,"-1.0,1.0,-1.0"
towel*,"1.0,1.0,1.0"
water-bottle*,"1.0,1.0,1.0"
comic-book*,"1.0,-1.0,-1.0"
latch*,"-1.0,-1.0,-1.0"
padlock*,"1.0,1.0,-1.0"
duffel-bag*,"-1.0,1.0,-1.0"
suitcase*,"-1.0,-1.0,-1.0"
wand*,"-1.0,-1.0,-1.0"
eyeliner*,"-1.0,-1.0,-1.0"
lipstick*,"1.0,-1.0,-1.0"
mascara*,"-1.0,1.0,1.0"
nail-polish*,"-1.0,1.0,-1.0"
lip-gloss*,"1.0,-1.0,-1.0"
highlighter*,"-1.0,-1.0,1.0"
abacus*,"1.0,1.0,1.0"
breakfast*,"-1.0,1.0,-1.0"
gauge*,"1.0,1.0,1.0"
seismograph*,"1.0,1.0,-1.0"
rain-gauge*,"1.0,-1.0,1.0"
lamb-chop*,"1.0,-1.0,-1.0"
salami*,"-1.0,-1.0,1.0"
sausage*,"1.0,1.0,1.0"
bacon*,"1.0,1.0,1.0"
steak*,"1.0,1.0,1.0"
pulley*,"1.0,-1.0,-1.0"
gear*,"-1.0,-1.0,-1.0"
plaster-cast*,"1.0,1.0,-1.0"
pillbox*,"1.0,1.0,1.0"
vial*,"1.0,-1.0,-1.0"
hearing-aid*,"1.0,1.0,1.0"
inhaler*,"-1.0,-1.0,-1.0"
bandage*,"-1.0,1.0,-1.0"
bedpan*,"-1.0,-1.0,1.0"
brace*,"-1.0,1.0,-1.0"
cane*,"1.0,-1.0,-1.0"
crutch*,"1.0,1.0,-1.0"
defibrillator*,"-1.0,1.0,-1.0"
first-aid-kit*,"1.0,1.0,1.0"
gauze*,"-1.0,1.0,-1.0"
sling*,"-1.0,-1.0,-1.0"
stethoscope*,"1.0,1.0,1.0"
stretcher*,"1.0,1.0,-1.0"
syringe*,"-1.0,1.0,-1.0"
eye-patch*,"-1.0,1.0,1.0"
sonogram*,"1.0,-1.0,-1.0"
scalpel*,"-1.0,1.0,1.0"
eyedropper*,"-1.0,1.0,1.0"
pill*,"-1.0,1.0,1.0"
gravestone*,"-1.0,1.0,-1.0"
bolo-tie*,"1.0,-1.0,-1.0"
humvee*,"1.0,-1.0,1.0"
aircraft-carrier*,"1.0,-1.0,-1.0"
crystal-ball*,"-1.0,1.0,1.0"
wheelchair*,"1.0,-1.0,1.0"
coin*,"1.0,1.0,-1.0"
wallet*,"-1.0,-1.0,1.0"
piggy-bank*,"-1.0,-1.0,1.0"
statue*,"1.0,1.0,-1.0"
sidecar*,"-1.0,1.0,1.0"
dolly*,"1.0,-1.0,-1.0"
amplifier*,"-1.0,1.0,-1.0"
jukebox*,"1.0,-1.0,-1.0"
music-box*,"1.0,1.0,-1.0"
record-player*,"-1.0,1.0,-1.0"
gramophone*,"1.0,-1.0,-1.0"
stereo*,"1.0,1.0,1.0"
drumstick*,"1.0,1.0,-1.0"
metronome*,"1.0,-1.0,1.0"
tuning-fork*,"1.0,-1.0,-1.0"
accordion*,"1.0,-1.0,1.0"
bagpipe*,"1.0,1.0,-1.0"
banjo*,"-1.0,-1.0,1.0"
bassoon*,"1.0,1.0,-1.0"
chime*,"-1.0,-1.0,1.0"
clarinet*,"-1.0,-1.0,-1.0"
cymbal*,"-1.0,-1.0,1.0"
french-horn*,"-1.0,-1.0,-1.0"
gong*,"1.0,-1.0,-1.0"
harmonica*,"1.0,1.0,-1.0"
harp*,"1.0,1.0,1.0"
kazoo*,"1.0,1.0,1.0"
mandolin*,"-1.0,-1.0,1.0"
recorder*,"-1.0,-1.0,-1.0"
saxophone/*,"1.0,1.0,1.0"
tambourine*,"-1.0,-1.0,1.0"
trombone*,"1.0,-1.0,-1.0"
ukulele*,"-1.0,-1.0,-1.0"
xylophone*,"1.0,-1.0,1.0"
bongo*,"1.0,-1.0,-1.0"
buoy*,"1.0,-1.0,-1.0"
radar*,"-1.0,-1.0,1.0"
submarine*,"-1.0,-1.0,1.0"
macadamia*,"-1.0,-1.0,1.0"
pecan*,"-1.0,1.0,1.0"
periscope*,"1.0,1.0,1.0"
copier*,"1.0,1.0,-1.0"
shredder*,"-1.0,-1.0,-1.0"
typewriter*,"-1.0,1.0,-1.0"
filing-cabinet*,"-1.0,1.0,1.0"
clipboard*,"1.0,1.0,-1.0"
